username; nickname; deskripsi; view_count; like_count; comment_count; save_count; link; tanggal_posting; scraped_time
winniedom;Winnie Dominguez 🌻;Perdón por el vidrio sucio 🥲;1800000.0;326700.0;2471;16300.0;https://www.tiktok.com/@winniedom/video/6944103148067884293?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2021-03-27;2023-10-27 10:47:35
winniedom;Winnie Dominguez 🌻;#Touchit #touchitchallenge ;100200.0;6769;86;250;https://www.tiktok.com/@winniedom/video/6999475702995193094?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2021-08-23;2023-10-27 10:47:39
winniedom;Winnie Dominguez 🌻;"Mi loco ; dale Pa’fuera ";26300.0;3042;13;308;https://www.tiktok.com/@winniedom/video/7179173553357475077?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2022-12-20;2023-10-27 10:47:42
lukas.urkijo;Lukas urkijo;🤡;7800000.0;1100000.0;6512;87900.0;https://www.tiktok.com/@lukas.urkijo/video/7288483070213197062?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2023-10-11;2023-10-27 10:47:50
lukas.urkijo;Lukas urkijo;Contenido?;24800000.0;2500000.0;15900.0;192800.0;https://www.tiktok.com/@lukas.urkijo/video/7281845630346218757?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2023-09-23;2023-10-27 10:47:53
lukas.urkijo;Lukas urkijo;?;5300000.0;896800.0;12300.0;67400.0;https://www.tiktok.com/@lukas.urkijo/video/7280381396202360070?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2023-09-19;2023-10-27 10:47:56
lukas.urkijo;Lukas urkijo;👀;21300000.0;2700000.0;50500.0;172700.0;https://www.tiktok.com/@lukas.urkijo/video/7277036509180529926?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2023-09-10;2023-10-27 10:47:59
nia.ramadhani.bakrie;Nia Ramadhani Bakrie;@gitajanu  ;106900.0;5498;62;263;https://www.tiktok.com/@nia.ramadhani.bakrie/video/7291621696748915974?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2023-10-26;2023-10-27 10:48:06
nia.ramadhani.bakrie;Nia Ramadhani Bakrie;@￼Mikha and Nia ;6900000.0;378900.0;1804;12100.0;https://www.tiktok.com/@nia.ramadhani.bakrie/video/7290002841085824262?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2023-10-15;2023-10-27 10:48:09
nia.ramadhani.bakrie;Nia Ramadhani Bakrie;"Take ke sekian kalinya;tapi tetep ga kompak!";459400.0;19900.0;130;910;https://www.tiktok.com/@nia.ramadhani.bakrie/video/7286427509057408261?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2023-10-05;2023-10-27 10:48:12
nia.ramadhani.bakrie;Nia Ramadhani Bakrie;"Bagus mana? Asli; green or blue? 👀👀";218400.0;6968;151;375;https://www.tiktok.com/@nia.ramadhani.bakrie/video/7285345487136279813?is_from_webapp=1&sender_device=pc&web_id=7294478374487442946;2023-10-02;2023-10-27 10:48:15
fredziownik_polska;Fredziownik_art po Polsku;Znicz dla kwiatków [*] #reklama  #GalaxyTabS9Ultra  #rysunek  #sztuka  #kredki  ;114800.0;5292;20;298;https://www.tiktok.com/@fredziownik_polska/video/7292091532524490016?is_from_webapp=1&sender_device=pc&web_id=7294480346111968770;;2023-10-27 10:49:46
fredziownik_polska;Fredziownik_art po Polsku;Zwariowane rysownicze wyzwania na tablecie ciag dalszy… #galaxytabs9  #rysunek  #tablet  #grafika  ;616000.0;43700.0;166;3999;https://www.tiktok.com/@fredziownik_polska/video/7283183370874522912?is_from_webapp=1&sender_device=pc&web_id=7294480346111968770;2023-09-27;2023-10-27 10:49:49
fredziownik_polska;Fredziownik_art po Polsku;Replying to @ZEPETO♡  TO było wyzwanie… #rysunek  #makijaż  #kredki  #dlaciebie  ;355200.0;31900.0;187;1773;https://www.tiktok.com/@fredziownik_polska/video/7279426681767578912?is_from_webapp=1&sender_device=pc&web_id=7294480346111968770;2023-09-16;2023-10-27 10:49:51
fredziownik_polska;Fredziownik_art po Polsku;Zrobiłem realistyczny rysunek w aplikacji instagrama #GalaxyTabS9  #Samsung  #reklama  ;93800.0;9825;30;570;https://www.tiktok.com/@fredziownik_polska/video/7275404216183622945?is_from_webapp=1&sender_device=pc&web_id=7294480346111968770;2023-09-06;2023-10-27 10:49:54
fedez;fedez;Corso di Twerk per principianti 😅 @chiaraferragni ;18900000.0;1400000.0;5406;26400.0;https://www.tiktok.com/@fedez/video/6852642051331263749?is_from_webapp=1&sender_device=pc&web_id=7294480346111968770;2020-07-23;2023-10-27 10:50:02
fedez;fedez;Lo slang milanese;1500000.0;183100.0;587;3782;https://www.tiktok.com/@fedez/video/7293188594418650401?is_from_webapp=1&sender_device=pc&web_id=7294480346111968770;;2023-10-27 10:50:05
fedez;fedez;"Io; Paloma e la cacca";4200000.0;610900.0;4424;21800.0;https://www.tiktok.com/@fedez/video/7291949399163374880?is_from_webapp=1&sender_device=pc&web_id=7294480346111968770;;2023-10-27 10:50:08
fedez;fedez;Papà Elsa 🩵;1400000.0;214600.0;1651;7096;https://www.tiktok.com/@fedez/video/7288406548613827872?is_from_webapp=1&sender_device=pc&web_id=7294480346111968770;2023-10-11;2023-10-27 10:50:10
ser_jay;SERJAY;очень хороший вопрос....;265900.0;54600.0;150;2887;https://www.tiktok.com/@ser_jay/video/7293941774848986369?is_from_webapp=1&sender_device=pc&web_id=7294480346111968770;;2023-10-27 10:50:19
ser_jay;SERJAY;Я не помню что было 2 секунды назад like...;2300000.0;451900.0;1905;32600.0;https://www.tiktok.com/@ser_jay/video/7292775402408299777?is_from_webapp=1&sender_device=pc&web_id=7294480346111968770;;2023-10-27 10:50:22
ser_jay;SERJAY;Ты которая уже привыкла: Ok.;6700000.0;1200000.0;20500.0;120300.0;https://www.tiktok.com/@ser_jay/video/7291625158643682561?is_from_webapp=1&sender_device=pc&web_id=7294480346111968770;2023-10-26;2023-10-27 10:50:26
ser_jay;SERJAY;Они документируют всю жизнь...;1200000.0;231300.0;554;11300.0;https://www.tiktok.com/@ser_jay/video/7290933817362107649?is_from_webapp=1&sender_device=pc&web_id=7294480346111968770;2023-10-17;2023-10-27 10:50:30
ketnipz;Ketnipz;Speaking from personal experience 💀;258700.0;44400.0;124;1876;https://www.tiktok.com/@ketnipz/video/7293860483629665569?is_from_webapp=1&sender_device=pc&web_id=7294480346111968770;;2023-10-27 10:50:39
ketnipz;Ketnipz;;832600.0;123200.0;339;8673;https://www.tiktok.com/@ketnipz/video/7286462613981072673?is_from_webapp=1&sender_device=pc&web_id=7294480346111968770;2023-10-05;2023-10-27 10:50:42
ketnipz;Ketnipz;;529900.0;123200.0;339;8673;https://www.tiktok.com/@ketnipz/video/7286462613981072673?is_from_webapp=1&sender_device=pc&web_id=7294480346111968770;2023-10-05;2023-10-27 10:50:47
ketnipz;Ketnipz;;3300000.0;451100.0;1119;27300.0;https://www.tiktok.com/@ketnipz/video/7283856935726697760?is_from_webapp=1&sender_device=pc&web_id=7294480346111968770;2023-09-28;2023-10-27 10:50:50
cookingwithlynja;Lynja;Grilling Grandma: Pork Butt ;531500.0;95700.0;515;7245;https://www.tiktok.com/@cookingwithlynja/video/7292441286089379115?is_from_webapp=1&sender_device=pc&web_id=7294480346111968770;;2023-10-27 10:50:59
cookingwithlynja;Lynja;Waygu Steak w/ My New Butter Salt;1900000.0;344100.0;801;24600.0;https://www.tiktok.com/@cookingwithlynja/video/7291708072030965035?is_from_webapp=1&sender_device=pc&web_id=7294480346111968770;2023-10-26;2023-10-27 10:51:03
cookingwithlynja;Lynja;The Perfect Sugar Cookie using my new Osmo Sugar;655600.0;112000.0;386;10100.0;https://www.tiktok.com/@cookingwithlynja/video/7291327910827363626?is_from_webapp=1&sender_device=pc&web_id=7294480346111968770;2023-10-18;2023-10-27 10:51:07
cookingwithlynja;Lynja;Questionable Squash;4800000.0;569500.0;2068;40000.0;https://www.tiktok.com/@cookingwithlynja/video/7288755359248944426?is_from_webapp=1&sender_device=pc&web_id=7294480346111968770;2023-10-12;2023-10-27 10:51:11
katiavlogss;KATIAVLOGS🐒;¡YA ESTA DISPONIBLE!❤️‍🔥 En todas las plataformas digitales👽 TE CREÍ💔🤡 !!! Por que a todos alguna vez nos hicieron creer que también sentían lo mismo💔💔💔💔 #tecrei  #NewMusic  #KatiaVlogss  ;1100000.0;62200.0;508;2776;https://www.tiktok.com/@katiavlogss/video/7258378555367771398?is_from_webapp=1&sender_device=pc&web_id=7294480346111968770;2023-07-22;2023-10-27 10:51:19
katiavlogss;KATIAVLOGS🐒;"Me pasó; te ha pasado…Todos nos hemos ilusionado con una persona.🫀 ";2500000.0;245400.0;1332;14600.0;https://www.tiktok.com/@katiavlogss/video/7209719760848801030?is_from_webapp=1&sender_device=pc&web_id=7294480346111968770;2023-03-13;2023-10-27 10:51:23
katiavlogss;KATIAVLOGS🐒;Vamo a celebrarlo🍬😜;7000000.0;848800.0;3503;28300.0;https://www.tiktok.com/@katiavlogss/video/7293715576935943430?is_from_webapp=1&sender_device=pc&web_id=7294480346111968770;;2023-10-27 10:51:27
katiavlogss;KATIAVLOGS🐒;Maso el baile jaja ;4600000.0;344600.0;1015;13400.0;https://www.tiktok.com/@katiavlogss/video/7290389330256809221?is_from_webapp=1&sender_device=pc&web_id=7294480346111968770;2023-10-16;2023-10-27 10:51:31
cbum;Chris Bumstead;move it or lose it home girl. #legday  #motivation  #gym  #bodybuild  #squats  #hacksquats  ;1200000.0;38800.0;251;1209;https://www.tiktok.com/@cbum/video/7268330101282999558?is_from_webapp=1&sender_device=pc&web_id=7294481107260868097;2023-08-17;2023-10-27 10:52:44
cbum;Chris Bumstead;Sleepy bum;632800.0;41200.0;135;1527;https://www.tiktok.com/@cbum/video/7266104825878826246?is_from_webapp=1&sender_device=pc&web_id=7294481107260868097;2023-08-11;2023-10-27 10:52:46
cbum;Chris Bumstead;Dagger to the heart. #skinny  #boy  #bodybuilding  #motivation  ;1000000.0;157500.0;392;9396;https://www.tiktok.com/@cbum/video/7265370120497663238?is_from_webapp=1&sender_device=pc&web_id=7294481107260868097;2023-08-10;2023-10-27 10:52:49
cbum;Chris Bumstead;True bodybuilders live like 80 year olds and I love it… maybe next 4th we’ll have some fun. ;676500.0;42600.0;133;1198;https://www.tiktok.com/@cbum/video/7257978027445947653?is_from_webapp=1&sender_device=pc&web_id=7294481107260868097;2023-07-21;2023-10-27 10:52:52
recider;Recider;Words and ideas.;3500000.0;423000.0;1550;50400.0;https://www.tiktok.com/@recider/video/7105076337139895595?is_from_webapp=1&sender_device=pc&web_id=7294481107260868097;2022-06-04;2023-10-27 10:53:01
recider;Recider;Don’t like other girls’ pictures. #cinematography  #horrortok  ;2100000.0;441200.0;1851;32100.0;https://www.tiktok.com/@recider/video/7292460870142037294?is_from_webapp=1&sender_device=pc&web_id=7294481107260868097;;2023-10-27 10:53:05
recider;Recider;Slash or Pass: where love meets crazy #cinematography  #horrortok  ;466400.0;111700.0;221;7188;https://www.tiktok.com/@recider/video/7290226234796100895?is_from_webapp=1&sender_device=pc&web_id=7294481107260868097;2023-10-15;2023-10-27 10:53:08
recider;Recider;"One tired morning can turn into SOMETHING ELSE like this #ItsAllGoodChallenge   In life; we never know what comes next; but we make a step anyhow. Join and encourage ourselves now with #ItsAllGoodChallenge   📌 Use #ItsAllGoodChallenge  AR filter  😂 Turn your not-so-good situation 😍 into an optimistic twist  Shoot and show us your  killer-twist video! 📸  Use #ItsAllGoodChallenge  AR filter and show us now!  📣 We believe in the power of OPTIMISM for me and you Please Join this challenge and #ItsAllGoodChallenge  #LifesGood  #LG  ";75600.0;2122;9;60;https://www.tiktok.com/@recider/video/7289490665161985311?is_from_webapp=1&sender_device=pc&web_id=7294481107260868097;2023-10-14;2023-10-27 10:53:12
moosenyc;moose;Pooja what is this behavior #arab  #indian  ;40800000.0;7300000.0;14900.0;564100.0;https://www.tiktok.com/@moosenyc/video/7170465828687727914?is_from_webapp=1&sender_device=pc&web_id=7294481107260868097;2022-11-27;2023-10-27 10:53:19
moosenyc;moose;Arab guys be like…. #arab ;19100000.0;2600000.0;10500.0;116400.0;https://www.tiktok.com/@moosenyc/video/7131462927583808810?is_from_webapp=1&sender_device=pc&web_id=7294481107260868097;2022-08-14;2023-10-27 10:53:22
moosenyc;moose;Keep them in ur dua🙏;751400.0;78800.0;682;2350;https://www.tiktok.com/@moosenyc/video/7291835065015881002?is_from_webapp=1&sender_device=pc&web_id=7294481107260868097;2023-10-26;2023-10-27 10:53:25
moosenyc;moose;#duet  with @prime  #Ad  Fall season baby make sure you check out Amazon for the best deals🍁#PrimeBigDealDays  ;158600.0;2168;65;79;https://www.tiktok.com/@moosenyc/video/7288381838786284846?is_from_webapp=1&sender_device=pc&web_id=7294481107260868097;2023-10-11;2023-10-27 10:53:28
linatejeiro8;Lina Tejeiro;JAJAJAJAJA QUE BONITOS OJOS TIENES @Claudia Serrato Rojas  ;202400.0;16400.0;163;274;https://www.tiktok.com/@linatejeiro8/video/7294383385458380038?is_from_webapp=1&sender_device=pc&web_id=7294481107260868097;2023-10-27;2023-10-27 10:53:36
linatejeiro8;Lina Tejeiro;;40200.0;2573;22;20;https://www.tiktok.com/@linatejeiro8/video/7293979776291753222?is_from_webapp=1&sender_device=pc&web_id=7294481107260868097;;2023-10-27 10:53:40
linatejeiro8;Lina Tejeiro;;270700.0;2573;22;20;https://www.tiktok.com/@linatejeiro8/video/7293979776291753222?is_from_webapp=1&sender_device=pc&web_id=7294481107260868097;;2023-10-27 10:53:46
linatejeiro8;Lina Tejeiro;;402600.0;2573;22;20;https://www.tiktok.com/@linatejeiro8/video/7293979776291753222?is_from_webapp=1&sender_device=pc&web_id=7294481107260868097;;2023-10-27 10:53:51
jakehunterofficial;Jake hunter;Voldemort goes shopping 😂 @makeupbyemilyisaac  @ileavethebestcomments  #wow  #crazy  #comedy  #voldemort  #harrypotter  #shopping  #viral  #foryou  #foryoupage ;4800000.0;807800.0;2983;18800.0;https://www.tiktok.com/@jakehunterofficial/video/6847909562390039814?is_from_webapp=1&sender_device=pc&web_id=7294481646110393858;2020-07-11;2023-10-27 10:54:49
jakehunterofficial;Jake hunter;When you’d rather be in jail than in 2020 😅😓 @jameshenry  #comedy  #jail  #2020  #viral  #foryou  #foryoupage ;9600000.0;1500000.0;5421;60500.0;https://www.tiktok.com/@jakehunterofficial/video/6869449991321046278?is_from_webapp=1&sender_device=pc&web_id=7294481646110393858;2020-09-07;2023-10-27 10:54:52
jakehunterofficial;Jake hunter;Crazy guy took pickles out of my cart… #wow  #crazy  #pickpes  #store  #viral  #foryou  #foryoupage    ;352300.0;21000.0;100;3181;https://www.tiktok.com/@jakehunterofficial/video/7289874721678560558?is_from_webapp=1&sender_device=pc&web_id=7294481646110393858;2023-10-15;2023-10-27 10:54:55
jakehunterofficial;Jake hunter;Craziest date of all time… #wow  #crazy  #dating  #viral  #foryou  #foryoupage  director/editor: @Nino Aldi  cast: @Leah Grosjean  @James Preston  ;15500.0;1287;22;103;https://www.tiktok.com/@jakehunterofficial/video/7286906492417019182?is_from_webapp=1&sender_device=pc&web_id=7294481646110393858;2023-10-07;2023-10-27 10:54:57
dylan.page;Dylan Page;KSI finally responds to why he follows only 1 person!!;42500000.0;5700000.0;14400.0;282500.0;https://www.tiktok.com/@dylan.page/video/7238614386712120602?is_from_webapp=1&sender_device=pc&web_id=7294481646110393858;2023-05-29;2023-10-27 10:55:06
dylan.page;Dylan Page;"Saudi Arabia’s New City; “The Line” looks incredible!😱";52100000.0;7000000.0;120400.0;665600.0;https://www.tiktok.com/@dylan.page/video/7125012412444560646?is_from_webapp=1&sender_device=pc&web_id=7294481646110393858;2022-07-27;2023-10-27 10:55:09
dylan.page;Dylan Page;Russia & Ukraine Part 1- Ongoing Series #fyp  #russia  #ukraine  #nato  #putin ;58200000.0;6600000.0;80700.0;326000.0;https://www.tiktok.com/@dylan.page/video/7068563399923322117?is_from_webapp=1&sender_device=pc&web_id=7294481646110393858;2022-02-25;2023-10-27 10:55:13
dylan.page;Dylan Page;Repost because video got hidden 🚨😡;1100000.0;146300.0;4177;7969;https://www.tiktok.com/@dylan.page/video/7294214140057439521?is_from_webapp=1&sender_device=pc&web_id=7294481646110393858;2023-10-27;2023-10-27 10:55:17
nurse.johnn;nurse.johnn;"Y’all the long wait is over; my podcast is coming next week. @I Beg Your Pardon Podcast  is streaming in all podcast platform and YouTube. Let’s build my studio together; I have a whole moodboard in my head so I made it happen. #nursejohnn  #nurse  #nurses  #nurselife  #nursesoftiktok  #nursehumor  #nursetok  #nursetiktok  #nurseproblems  #nursing  #nursingstudent  #nursingschool  #healthcareworker  #healthcarehumor  #medicaltiktok  #medicalhumor  #hospitaltiktoks  #hospitallife  #fyp  #foryou  #podcast  #spotify  #amazon  ";978900.0;53100.0;236;2274;https://www.tiktok.com/@nurse.johnn/video/7253940719696547077?is_from_webapp=1&sender_device=pc&web_id=7294481646110393858;2023-07-10;2023-10-27 10:55:25
nurse.johnn;nurse.johnn;"I think I need help; anyways we all need help so I’m not alone. #nursejohnn  #nursesoftiktok  #nurse  #nurselife  #nursehumor  #nurses  #nursing  #nursingstudent  #nursingschool  #nursetiktok  #nurseproblems  #medicaltiktok  #medicalhumor  #hospitaltiktoks  #hospitallife  #healthcareworker  #healthcarehumor  #cnalife  #cna  #cnahumor  #travelnurse  #ernurse  #fyp  #fypシ  #foryou  #foryoupage  #xyzbca  #xyzcba  ";38900000.0;6200000.0;110600.0;578500.0;https://www.tiktok.com/@nurse.johnn/video/7128508889137466630?is_from_webapp=1&sender_device=pc&web_id=7294481646110393858;2022-08-06;2023-10-27 10:55:30
nurse.johnn;nurse.johnn;You know what the unthinkable is possible you just gotts believe the human ability to make everything and anything happen when they want to. #nursejohnn  #nurselife  #nursesoftiktok  #nursehumor  #nursetok  #nurseproblems  #nursing  #nursingstudent  #nursingschool  #healthcareworker  #healthcarehumor  #hospitallife  #hospitaltiktoks  #medicalhumor  #medicaltiktok  #fyp  #foryou  ;387100.0;67000.0;423;3541;https://www.tiktok.com/@nurse.johnn/video/7294396391298796806?is_from_webapp=1&sender_device=pc&web_id=7294481646110393858;2023-10-27;2023-10-27 10:55:34
nurse.johnn;nurse.johnn;"Because baby who got time to put make up on; braid them hair and make a starbucks home made pink drink when you can’t even finish your charting on time at work…. Anyways enjoy the first year boo boo next thing you know you don’t even got time to pee. My labander hoodie is from my merch www.nursejohnn.com #nursejohnn  #nurselife  #nursesoftiktok  #nursehumor  #nursetok  #nurseproblems  #nursing  #nursingstudent  #nursingschool  #healthcareworker  #healthcarehumor  #hospitallife  #hospitaltiktoks  #medicalhumor  #medicaltiktok  #fyp  #foryou  ";391400.0;62400.0;291;2553;https://www.tiktok.com/@nurse.johnn/video/7294029446728666373?is_from_webapp=1&sender_device=pc&web_id=7294481646110393858;;2023-10-27 10:55:38
lilnasx;lil nas x;;690200.0;56500.0;1094;1999;https://www.tiktok.com/@lilnasx/video/7282692910087327022?is_from_webapp=1&sender_device=pc&web_id=7294482088639219201;2023-09-25;2023-10-27 10:56:30
lilnasx;lil nas x;;5000000.0;419600.0;3161;19900.0;https://www.tiktok.com/@lilnasx/video/7174481298445045035?is_from_webapp=1&sender_device=pc&web_id=7294482088639219201;2022-12-08;2023-10-27 10:56:33
lilnasx;lil nas x;;57500000.0;12200000.0;63800.0;541300.0;https://www.tiktok.com/@lilnasx/video/7174199182465682734?is_from_webapp=1&sender_device=pc&web_id=7294482088639219201;2022-12-07;2023-10-27 10:56:36
