username;nickname;deskripsi;view_count;like_count;comment_count;save_count;link;tanggal_posting;scraped_time;engagement_rate_content
nhuchuu0909;Như Chuu 🍇;Sức kem body gạo giờ đi đâu ai cũng khen quá trờii 🤪🤪 phụ nữ đẹp là khi biết yêu thương bản thân;4400000.0;109600.0;1003.0;5202.0;https://www.tiktok.com/@nhuchuu0909/video/7196614992924298523?is_from_webapp=1&sender_device=pc&web_id=7294560009882355208;2023-02-05;2023-10-27 15:59:47;0.026319318181818183
nhuchuu0909;Như Chuu 🍇;Sức kem body gạo giờ đi đâu ai cũng khen quá trờii 🤪🤪 phụ nữ đẹp là khi biết yêu thương bản thân;1100000.0;109600.0;1003.0;5202.0;https://www.tiktok.com/@nhuchuu0909/video/7196614992924298523?is_from_webapp=1&sender_device=pc&web_id=7294560009882355208;2023-02-05;2023-10-27 15:59:52;0.10527727272727273
logfive;Logan;Pas un pour rattraper l’autre dans cette famille 😭😭 c’est la décadancaaanh;1100000.0;158500.0;834.0;4752.0;https://www.tiktok.com/@logfive/video/7292839930902891808?is_from_webapp=1&sender_device=pc&web_id=7294560009882355208;;2023-10-27 16:00:00;0.14916909090909092
logfive;Logan;Le moment de délivrance 💨💨💨💨;1200000.0;205600.0;715.0;8025.0;https://www.tiktok.com/@logfive/video/7292103931126140193?is_from_webapp=1&sender_device=pc&web_id=7294560009882355208;;2023-10-27 16:00:04;0.17861666666666667
logfive;Logan;Le message etait clair pourtant > REEEED FLAAAAAG 🚩;1800000.0;255600.0;1284.0;11900.0;https://www.tiktok.com/@logfive/video/7291332998832672032?is_from_webapp=1&sender_device=pc&web_id=7294560009882355208;2023-10-18;2023-10-27 16:00:07;0.14932444444444445
logfive;Logan;Flop ou Masterclass…j’hésite 😭🤡;882100.0;115600.0;832.0;4318.0;https://www.tiktok.com/@logfive/video/7290235215572651297?is_from_webapp=1&sender_device=pc&web_id=7294560009882355208;2023-10-16;2023-10-27 16:00:11;0.136889241582587
drewafualo;Drew Afualo;"the most straight; white men ive ever had on the pod & it was a hoot LMFAOOOOO the legends of @TheNeverEndingFall  (aka Can It Kirkland? 👀) are on TCS this week!!! Make sure yall tap innnn #fyp  ";72500.0;10900.0;67.0;155.0;https://www.tiktok.com/@drewafualo/video/7294322880848874783?is_from_webapp=1&sender_device=pc&web_id=7294560009882355208;2023-10-27;2023-10-27 16:00:18;0.15340689655172413
drewafualo;Drew Afualo;I mean period tbh!!!!! LMFAOOOOOOOOOO #fyp  ;1000000.0;285500.0;931.0;4896.0;https://www.tiktok.com/@drewafualo/video/7293777797208870190?is_from_webapp=1&sender_device=pc&web_id=7294560009882355208;;2023-10-27 16:00:21;0.291327
drewafualo;Drew Afualo;"HAPPY BIRTHDAY TO THE LOVE OF MY LIFE!!!! my soulmate in every lifetime; i love you more than you’ll ever know 🧡 #fyp  ";211800.0;40700.0;267.0;332.0;https://www.tiktok.com/@drewafualo/video/7292597565793504554?is_from_webapp=1&sender_device=pc&web_id=7294560009882355208;;2023-10-27 16:00:24;0.19499055712936733
drewafualo;Drew Afualo;slight work LMFAOOOO #greenscreen  #fyp  ;1000000.0;226600.0;2563.0;8646.0;https://www.tiktok.com/@drewafualo/video/7291876647484017962?is_from_webapp=1&sender_device=pc&web_id=7294560009882355208;2023-10-26;2023-10-27 16:00:26;0.237809
williamlast_krm;William Last KRM;how thugs sneeze 😎🥜 #williamlast_krm  #motsetserepa  ;259700000.0;14400000.0;180900.0;1200000.0;https://www.tiktok.com/@williamlast_krm/video/7217501606638636293?is_from_webapp=1&sender_device=pc&web_id=7294560009882355208;2023-04-03;2023-10-27 16:00:35;0.06076588371197535
williamlast_krm;William Last KRM;brothers…am I lying? 🤣🤣 #williamlast_krm ;171000000.0;4700000.0;77900.0;160400.0;https://www.tiktok.com/@williamlast_krm/video/7091778090006760709?is_from_webapp=1&sender_device=pc&web_id=7294560009882355208;2022-04-29;2023-10-27 16:00:38;0.028878947368421053
williamlast_krm;William Last KRM;cravings #williamlast_krm ;98100000.0;4500000.0;37800.0;106400.0;https://www.tiktok.com/@williamlast_krm/video/7104296515279097094?is_from_webapp=1&sender_device=pc&web_id=7294560009882355208;2022-06-01;2023-10-27 16:00:42;0.04734148827726809
williamlast_krm;William Last KRM;night 😴🥜 #williamlast_krm  #motsetserepa  ;462700.0;58900.0;791.0;1612.0;https://www.tiktok.com/@williamlast_krm/video/7294026217471233286?is_from_webapp=1&sender_device=pc&web_id=7294560009882355208;;2023-10-27 16:00:45;0.132489734169008
datdo0803;Đỗ Đạt;Chuyện phá tổ ong #dotiendat  ;2600000.0;157000.0;841.0;6444.0;https://www.tiktok.com/@datdo0803/video/7294127324587379976?is_from_webapp=1&sender_device=pc&web_id=7294560009882355208;;2023-10-27 16:00:54;0.06318653846153846
datdo0803;Đỗ Đạt;Mỗi khi mẹ tôi xem mạng kiểu #dotiendat  ;6800000.0;439600.0;2862.0;16000.0;https://www.tiktok.com/@datdo0803/video/7292642963220483335?is_from_webapp=1&sender_device=pc&web_id=7294560009882355208;;2023-10-27 16:00:58;0.06742088235294118
datdo0803;Đỗ Đạt;Khi bạn và tôi vay tiền mùng một #dotiendat  ;859600.0;62400.0;204.0;1527.0;https://www.tiktok.com/@datdo0803/video/7291159718423170311?is_from_webapp=1&sender_device=pc&web_id=7294560009882355208;2023-10-18;2023-10-27 16:01:01;0.07460563052582597
datdo0803;Đỗ Đạt;Chuyện khi tôi rũ bạn đến học nhóm #dotiendat  #TuuTruongCungASUS  #VivobookOLED  #TUFGaming ;1000000.0;84800.0;409.0;2807.0;https://www.tiktok.com/@datdo0803/video/7290512618433957127?is_from_webapp=1&sender_device=pc&web_id=7294560009882355208;2023-10-16;2023-10-27 16:01:05;0.088016
luis_sal;Luis;My girlfriend made me this;469300.0;37600.0;88.0;1183.0;https://www.tiktok.com/@luis_sal/video/7220801478057905434?is_from_webapp=1&sender_device=pc&web_id=7294560009882355208;2023-04-11;2023-10-27 16:01:12;0.0828276155976987
luis_sal;Luis;;1800000.0;398200.0;1578.0;31000.0;https://www.tiktok.com/@luis_sal/video/7161016404454493445?is_from_webapp=1&sender_device=pc&web_id=7294560009882355208;2022-11-01;2023-10-27 16:01:14;0.23932111111111112
luis_sal;Luis;No vabe adoro ;2300000.0;263900.0;474.0;8234.0;https://www.tiktok.com/@luis_sal/video/7148104578297367813?is_from_webapp=1&sender_device=pc&web_id=7294560009882355208;2022-09-27;2023-10-27 16:01:17;0.11852521739130435
luis_sal;Luis;;412200.0;38700.0;371.0;1179.0;https://www.tiktok.com/@luis_sal/video/7142970202332990725?is_from_webapp=1&sender_device=pc&web_id=7294560009882355208;2022-09-14;2023-10-27 16:01:19;0.09764677341096555
realjohnmaggi;John Maggi;Its a good method #fyp  #test  ;283000.0;40800.0;697.0;5402.0;https://www.tiktok.com/@realjohnmaggi/video/7294019302540234014?is_from_webapp=1&sender_device=pc&web_id=7294560009882355208;;2023-10-27 16:01:28;0.1657208480565371
realjohnmaggi;John Maggi;Mirroring tatic #fyp  ;39500.0;9068.0;37.0;834.0;https://www.tiktok.com/@realjohnmaggi/video/7288453387144760606?is_from_webapp=1&sender_device=pc&web_id=7294560009882355208;2023-10-11;2023-10-27 16:01:31;0.25162025316455694
realjohnmaggi;John Maggi;It hits different. #fyp  #pain  ;45500.0;7760.0;62.0;1236.0;https://www.tiktok.com/@realjohnmaggi/video/7276215428685253919?is_from_webapp=1&sender_device=pc&web_id=7294560009882355208;2023-09-08;2023-10-27 16:01:35;0.19907692307692307
realjohnmaggi;John Maggi;Only way he can pay attention #fyp  ;7800000.0;1000000.0;4831.0;99300.0;https://www.tiktok.com/@realjohnmaggi/video/7263961599537433898?is_from_webapp=1&sender_device=pc&web_id=7294560009882355208;2023-08-06;2023-10-27 16:01:38;0.1415552564102564
mammybanter;Mammy Banter;"Why dont teenagers answer their phones? 🤔 Are we that annoying?  Apparently mine are never on their phones; or they’re on silent or dead 🤣  But if we dont answer them back in 3 seconds we’re the worst? 😭   #annoyingparents  #teenagersscarethelivingheckoutofme  #teenagersbelike  #teenager  #teenagermoods  #parenting  #parentcomedy  #momcomedy  #momcomedycentral    Why dont teenagers answer their phones Teenagers on their phones Teenagers and screentime";5000000.0;637900.0;1986.0;37200.0;https://www.tiktok.com/@mammybanter/video/7166261814936734981?is_from_webapp=1&sender_device=pc&web_id=7294560009882355208;2022-11-15;2023-10-27 16:01:46;0.1354172
mammybanter;Mammy Banter;#AdjustClips  What’s your favourite thing about Christmas children? 🤔 Menopause? Kids say the funniest things  Kids just have the best imaginations dont they? Especially when its around things like menopause 🫣🤣  #kidsbelike  #teacherlife  #kidsinschool  #parentinghumor  #viralontiktok  #menopause  #perimenopause  #perimeno  #funnykids  #kidssaythedarnestthings  #kidssaythefunniestthings    Kids say the funniest things Kids expalining menopause Things kids tell their teachers at school;9600000.0;1300000.0;8334.0;77600.0;https://www.tiktok.com/@mammybanter/video/7169559127792880902?is_from_webapp=1&sender_device=pc&web_id=7294560009882355208;2022-11-24;2023-10-27 16:01:50;0.144368125
mammybanter;Mammy Banter;#halloween  #halloween2022  ;5000000.0;537100.0;2798.0;41600.0;https://www.tiktok.com/@mammybanter/video/7160615463179832582?is_from_webapp=1&sender_device=pc&web_id=7294560009882355208;2022-10-31;2023-10-27 16:01:54;0.1162996
mammybanter;Mammy Banter;Fat shamed 😭   #fatshaming  #onlinetrolls  #weightgain  ;3501.0;428.0;14.0;3.0;https://www.tiktok.com/@mammybanter/video/7294557422427933985?is_from_webapp=1&sender_device=pc&web_id=7294560009882355208;2023-10-27;2023-10-27 16:01:57;0.12710654098828905
lorrayneoliveiraofc;Lorrayne Oliveira;In loveeeee🤎🤎🤎#fy  #fyp  ;33500.0;4946.0;133.0;197.0;https://www.tiktok.com/@lorrayneoliveiraofc/video/7293909820602600710?is_from_webapp=1&sender_device=pc&web_id=7294560009882355208;;2023-10-27 16:02:06;0.15749253731343282
lorrayneoliveiraofc;Lorrayne Oliveira;"Oieee;aprecei kakakak #fyp  #fy  ";520000.0;57000.0;418.0;2604.0;https://www.tiktok.com/@lorrayneoliveiraofc/video/7283184601969806597?is_from_webapp=1&sender_device=pc&web_id=7294560009882355208;2023-09-27;2023-10-27 16:02:09;0.11542692307692308
lorrayneoliveiraofc;Lorrayne Oliveira;Make de todos os dias🫶🏻🫶🏻#fyp  ;473500.0;29800.0;380.0;1512.0;https://www.tiktok.com/@lorrayneoliveiraofc/video/7264273553271295237?is_from_webapp=1&sender_device=pc&web_id=7294560009882355208;2023-08-07;2023-10-27 16:02:13;0.06693136219640972
lorrayneoliveiraofc;Lorrayne Oliveira;O q vcs acharam ?? #fyp  #fy  ;850800.0;59600.0;1139.0;2999.0;https://www.tiktok.com/@lorrayneoliveiraofc/video/7209680195521989893?is_from_webapp=1&sender_device=pc&web_id=7294560009882355208;2023-03-12;2023-10-27 16:02:16;0.07491537376586742
boseok751;꽥보석;Onepiece ZORO 원피스 조로 #zoro  #onepiece  #추천떠라  ;645800.0;61400.0;2429.0;5398.0;https://www.tiktok.com/@boseok751/video/7293866050989362433?is_from_webapp=1&sender_device=pc&web_id=7294561353284093448;;2023-10-27 16:04:05;0.10719572623103128
boseok751;꽥보석;jujutsukaisen sukuna 주술회전 스쿠나  #jujutsukaisen  #sukuna  #추천떠라  ;12200000.0;1300000.0;45800.0;143000.0;https://www.tiktok.com/@boseok751/video/7292386216719256833?is_from_webapp=1&sender_device=pc&web_id=7294561353284093448;;2023-10-27 16:04:08;0.12203278688524591
boseok751;꽥보석;Pikachu 피카츄 #pikachu  #피카츄  ;1400000.0;141700.0;3993.0;12000.0;https://www.tiktok.com/@boseok751/video/7291673888096783618?is_from_webapp=1&sender_device=pc&web_id=7294561353284093448;2023-10-26;2023-10-27 16:04:11;0.11263785714285714
boseok751;꽥보석;slickback legend 레전드 슬릭백 #slickback  #legend  #추천떠라  ;2000000.0;147100.0;3090.0;18400.0;https://www.tiktok.com/@boseok751/video/7291289271082831106?is_from_webapp=1&sender_device=pc&web_id=7294561353284093448;2023-10-18;2023-10-27 16:04:13;0.084295
abbieherbert;AbbieHerbert;THE END 😅😭 #short  #tall  #shortking  ;8100000.0;534200.0;451.0;8801.0;https://www.tiktok.com/@abbieherbert/video/7259161242219154730?is_from_webapp=1&sender_device=pc&web_id=7294561353284093448;2023-07-24;2023-10-27 16:04:22;0.06709283950617284
abbieherbert;AbbieHerbert;THE FACT SHE WHISPERED IT BACK HAHAHAHA SHES SO SASSY ;14200000.0;1500000.0;1806.0;64000.0;https://www.tiktok.com/@abbieherbert/video/7265879267475557674?is_from_webapp=1&sender_device=pc&web_id=7294561353284093448;2023-08-11;2023-10-27 16:04:25;0.11026802816901408
abbieherbert;AbbieHerbert;HOW IS THIS POSSIBLE!?!?! ;14200000.0;1200000.0;1983.0;23400.0;https://www.tiktok.com/@abbieherbert/video/7266223223044361515?is_from_webapp=1&sender_device=pc&web_id=7294561353284093448;2023-08-12;2023-10-27 16:04:29;0.08629457746478873
abbieherbert;AbbieHerbert;There is so much happening in this video lmaoooooo #justinbieber  #haileybieber  #strawberry  #halloween  #halloweenlook  #costume  ;707000.0;53100.0;134.0;821.0;https://www.tiktok.com/@abbieherbert/video/7294421682696097067?is_from_webapp=1&sender_device=pc&web_id=7294561353284093448;2023-10-27;2023-10-27 16:04:33;0.07645685997171146
jadethirlwall;Jade Thirlwall;Someone grab a tea spoon stat x 🥲;73200.0;12800.0;547.0;336.0;https://www.tiktok.com/@jadethirlwall/video/7293904112452783393?is_from_webapp=1&sender_device=pc&web_id=7294561353284093448;;2023-10-27 16:04:40;0.18692622950819673
jadethirlwall;Jade Thirlwall;"My fav 3 tiktok accounts are me; me & me x";163700.0;36500.0;861.0;829.0;https://www.tiktok.com/@jadethirlwall/video/7293871357283011872?is_from_webapp=1&sender_device=pc&web_id=7294561353284093448;;2023-10-27 16:04:43;0.23329260843005498
jadethirlwall;Jade Thirlwall;Define better? I’ll give you a hint its not me x;503900.0;61300.0;716.0;1173.0;https://www.tiktok.com/@jadethirlwall/video/7288315943841828128?is_from_webapp=1&sender_device=pc&web_id=7294561353284093448;2023-10-10;2023-10-27 16:04:45;0.1253998809287557
jadethirlwall;Jade Thirlwall;Hey x ;208500.0;24800.0;941.0;573.0;https://www.tiktok.com/@jadethirlwall/video/7286866704611740960?is_from_webapp=1&sender_device=pc&web_id=7294561353284093448;2023-10-06;2023-10-27 16:04:48;0.1262062350119904
thewizardliz;Thewizardliz;;4500000.0;445400.0;1301.0;65400.00000000001;https://www.tiktok.com/@thewizardliz/video/7112520364252466438?is_from_webapp=1&sender_device=pc&web_id=7294561353284093448;2022-06-24;2023-10-27 16:04:55;0.11380022222222222
thewizardliz;Thewizardliz;;410100.0;73100.0;143.0;5448.0;https://www.tiktok.com/@thewizardliz/video/7293998653541322016?is_from_webapp=1&sender_device=pc&web_id=7294561353284093448;;2023-10-27 16:04:58;0.1918824676908071
thewizardliz;Thewizardliz;Toxic people with a victim mindset are the worst ;422500.0;77800.0;156.0;6320.0;https://www.tiktok.com/@thewizardliz/video/7293950473353104673?is_from_webapp=1&sender_device=pc&web_id=7294561353284093448;;2023-10-27 16:05:00;0.1994698224852071
thewizardliz;Thewizardliz;Toxic people with a victim mindset are the worst ;298100.0;77800.0;156.0;6320.0;https://www.tiktok.com/@thewizardliz/video/7293950473353104673?is_from_webapp=1&sender_device=pc&web_id=7294561353284093448;;2023-10-27 16:05:06;0.28271049983227103
first.meet;ivy [ IG: faixvey ];sebuah curhat ;4400000.0;566600.0;4604.0;46700.0;https://www.tiktok.com/@first.meet/video/7184919894469791002?is_from_webapp=1&sender_device=pc&web_id=7294562048183879186;2023-01-05;2023-10-27 16:06:49;0.14043272727272726
first.meet;ivy [ IG: faixvey ];yang penting loid forger 😻 #yorforgercosplay  #spyxfamilycosplay ;11300000.0;1300000.0;8027.0;79700.0;https://www.tiktok.com/@first.meet/video/7106117919448321307?is_from_webapp=1&sender_device=pc&web_id=7294562048183879186;2022-06-06;2023-10-27 16:06:52;0.12280769911504424
first.meet;ivy [ IG: faixvey ];hajar bosque 💃 #yaemikocosplay  #RamadanKembaliKuat  #genshincosplay ;22900000.0;1500000.0;11100.0;100400.0;https://www.tiktok.com/@first.meet/video/7082733775808924955?is_from_webapp=1&sender_device=pc&web_id=7294562048183879186;2022-04-04;2023-10-27 16:06:56;0.0703711790393013
first.meet;ivy [ IG: faixvey ];ga apal cuy ;24600.0;4674.0;34.0;400.0;https://www.tiktok.com/@first.meet/video/7293820375765388549?is_from_webapp=1&sender_device=pc&web_id=7294562048183879186;;2023-10-27 16:06:59;0.20764227642276423
giannis_an34;Giannis Antetokounmpo;Freak 5 Time 🔥👟 ;2300000.0;263000.0;1009.0;11700.0;https://www.tiktok.com/@giannis_an34/video/7292872676962618666?is_from_webapp=1&sender_device=pc&web_id=7294562048183879186;;2023-10-27 16:07:07;0.11987347826086957
giannis_an34;Giannis Antetokounmpo;How come no one ever told me about brats? 😂😂;4200000.0;411500.0;3375.0;15900.0;https://www.tiktok.com/@giannis_an34/video/7285064777531952427?is_from_webapp=1&sender_device=pc&web_id=7294562048183879186;2023-10-02;2023-10-27 16:07:09;0.10256547619047619
giannis_an34;Giannis Antetokounmpo;Give my guy Vin a 10day old man still got it 🤎🙏🏽😂!!;4800000.0;365800.0;1063.0;16700.0;https://www.tiktok.com/@giannis_an34/video/7282199348090342699?is_from_webapp=1&sender_device=pc&web_id=7294562048183879186;2023-09-24;2023-10-27 16:07:12;0.07990895833333334
giannis_an34;Giannis Antetokounmpo;Time to Flex 💪🏾 @Alex Antetokounmpo  @Flexpower  ;377200.0;31100.0;165.0;1101.0;https://www.tiktok.com/@giannis_an34/video/7280216846379257134?is_from_webapp=1&sender_device=pc&web_id=7294562048183879186;2023-09-19;2023-10-27 16:07:14;0.08580593849416755
landonbarkerr;Landon Barker;@NYX Cosmetics  @Walmart  #NYXCosmeticsPartner  #NYXCosmeticsxUniversalMonsters . ;2000000.0;122100.0;376.0;2881.0;https://www.tiktok.com/@landonbarkerr/video/7285487625526316330?is_from_webapp=1&sender_device=pc&web_id=7294562048183879186;2023-10-03;2023-10-27 16:07:22;0.0626785
landonbarkerr;Landon Barker;We did two @charli d’amelio  ;8300000.000000001;936100.0;2057.0;20500.0;https://www.tiktok.com/@landonbarkerr/video/7283343284242566443?is_from_webapp=1&sender_device=pc&web_id=7294562048183879186;2023-09-27;2023-10-27 16:07:24;0.11550084337349396
landonbarkerr;Landon Barker;Had to do it @charli d’amelio  #fyp  ;6400000.0;535700.0;1767.0;15800.0;https://www.tiktok.com/@landonbarkerr/video/7283306477203426606?is_from_webapp=1&sender_device=pc&web_id=7294562048183879186;2023-09-27;2023-10-27 16:07:27;0.08644796875
landonbarkerr;Landon Barker;Lets go;4000000.0;214900.0;1522.0;6903.0;https://www.tiktok.com/@landonbarkerr/video/7281420120294133038?is_from_webapp=1&sender_device=pc&web_id=7294562048183879186;2023-09-22;2023-10-27 16:07:29;0.05583125
senyamiku;千夜未来;眠れないの?少年 #よふかしのうた  #senyamiku  #cosplay  ;7300000.0;731400.0;6587.0;67600.0;https://www.tiktok.com/@senyamiku/video/7136148294564187393?is_from_webapp=1&sender_device=pc&web_id=7294562822985205266;2022-08-26;2023-10-27 16:09:48;0.11035438356164383
senyamiku;千夜未来;Anya阿尼亚 #spyxfamily  #间谍×过家家  #cosplay  #senyamiku ;6100000.0;482300.0;2550.0;21700.0;https://www.tiktok.com/@senyamiku/video/7099288118443986177?is_from_webapp=1&sender_device=pc&web_id=7294562822985205266;2022-05-19;2023-10-27 16:09:50;0.08304098360655737
senyamiku;千夜未来;笑颜 #喜多川海夢  ##その着せ替え人形は恋をする ;8900000.0;610100.0;4000.0;26400.0;https://www.tiktok.com/@senyamiku/video/7059546792429407489?is_from_webapp=1&sender_device=pc&web_id=7294562822985205266;2022-02-01;2023-10-27 16:09:53;0.07196629213483147
